  0.0000000000000000E+00,  2.6082302737390927E+02,  2.4395053624285163E+02,  2.0309360491191958E+02,  1.8410854189479363E+02,  1.1671598690089289E+02,  8.6778604763366872E+01,  7.5476779830250877E+01,  5.5591883059890876E+01,  7.8142462937155734E+00,  7.8326750558449341E+00,  1.1099236889151900E+00, -3.1565092757743489E+00,  3.0425212018474275E+00,  1.1766536298074506E+00, -1.9581248030342380E+00, -4.8844453091602436E-01, -6.5623646698634008E-01, -7.8370593950831502E-01, -5.3079223273676113E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
  0.0000000000000000E+00,  3.0229895633515753E+02,  3.0003534328206496E+02,  2.8454602289912117E+02,  2.2788538110285094E+02,  8.8833312235885700E+01,  8.2186204015864178E+01,  7.1539319466893289E+01,  8.0952804154031696E+01,  4.1272362864147922E+00,  4.7365221557739527E+00,  2.1909962626734707E+00,  1.3269243030514222E+00, -2.4754351938814123E+00, -2.3382128872866303E-01, -1.0589895212839133E+00, -1.1794562602377865E+00, -1.6734809507908981E+00, -1.1204508373071809E-01, -7.9956211735626415E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
  0.0000000000000000E+00,  2.4808124915654750E+02,  2.6674317876576055E+02,  1.8143539041958957E+02,  1.6165448236973265E+02,  1.0426187085193553E+02,  9.9783214119444125E+01,  8.9377562178443952E+01,  7.6999465113083346E+01,  7.6190281799944781E+00,  7.4278981817441494E+00,  3.9162512107363217E+00, -7.4049036130778489E-01, -2.3188017830392016E+00, -5.4058562873296800E-02, -2.0650727971989857E-01, -3.0745320118651347E+00, -2.1632477156114440E+00, -2.6437204081877175E-01, -5.1823526755293114E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
  0.0000000000000000E+00,  3.0660843987077612E+02,  2.8224173631021620E+02,  2.0502145768657795E+02,  1.6450811971836660E+02,  9.0321097760607387E+01,  8.6999044984258830E+01,  7.3988318422707877E+01,  5.6897307024859288E+01,  5.0300769333225617E+00,  8.1515857449873099E+00, -8.7255565212045738E-01,  2.4825037403002028E+00,  2.1581804952922745E+00, -2.1147079801033808E+00, -1.4944474129218870E+00,  4.2271667701275906E-01, -7.3523460116728101E-01, -8.7566673614326707E-01, -8.2000271986114837E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
  0.0000000000000000E+00,  2.8931436670038471E+02,  2.3926695891659341E+02,  2.1881487009006781E+02,  2.1635397356000942E+02,  1.1821599952174986E+02,  9.5785111310088894E+01,  7.2172534886636271E+01,  7.8811866411775000E+01,  6.3817960499091502E+00,  3.6020001274990605E+00,  3.8345142213447669E+00, -6.7582142229522102E-01,  1.6025951078311085E+00, -1.1221207285238215E+00, -1.2186055828618398E+00, -1.3291148104854305E+00, -1.5480074138745752E+00, -5.5322542574872413E-01, -7.9680883123507318E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
  0.0000000000000000E+00,  2.7480857396102198E+02,  2.2602667949324220E+02,  2.3038802744398447E+02,  2.2027490421662324E+02,  8.8611756780915186E+01,  1.0162231875546371E+02,  9.8940089629759854E+01,  7.3273079610426677E+01,  1.0394211620136250E+01,  1.0141109997540946E+01,  6.4456736952818510E+00, -1.2873222634295836E+00,  4.6806106561036476E-01,  8.4627411699952537E-01, -1.4569794924020929E-01, -2.3653082784610291E-01, -1.7403499505055549E+00, -9.6221054397299000E-01, -1.6885368518146804E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
  0.0000000000000000E+00,  3.5308595171234998E+02,  2.4018861074313838E+02,  2.4695541064071978E+02,  2.0958730399317341E+02,  1.1851522614572193E+02,  8.1112643647844450E+01,  8.7519999009706638E+01,  5.7348659624415369E+01, -7.6526390900269092E-01,  3.2404109504099861E+00, -3.9657593241182170E+00,  4.6349298831241388E+00,  2.8309710118700018E+00,  3.0387497220687392E+00, -1.6224379751370801E+00, -1.9647638184121812E+00, -3.0520504875310195E-01, -2.2969893654467932E+00, -1.5117500488294804E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
  0.0000000000000000E+00,  2.7856879763521613E+02,  2.3330222966927067E+02,  2.3796050604015858E+02,  2.3379472525713624E+02,  1.2065466324744114E+02,  7.2469683599932921E+01,  8.5967729667879325E+01,  5.4489910790096843E+01,  7.8859200523660800E+00,  4.4052834550934925E+00,  6.5045242454035179E-01, -8.8046427635344138E-01,  3.8419285367286227E+00, -2.4839082936242853E+00, -1.4978878387513221E+00, -2.2509696876676779E+00, -3.0271038374533012E+00,  1.3721321086856531E-01, -1.1583214172681122E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
  0.0000000000000000E+00,  2.7353567270132532E+02,  2.3048351460625997E+02,  2.4506690010709252E+02,  1.5874801112976641E+02,  1.1239363999287727E+02,  1.2134140683308225E+02,  8.1893077929821558E+01,  5.1297587200167321E+01,  5.9677324933896596E+00,  3.4348499095944511E+00,  4.1605165141816691E+00, -1.9228916473222792E+00, -1.7035817119096732E+00,  4.2031218646383905E-01, -1.0806576045655412E+00, -6.5700264351602256E-01, -8.6911941131072501E-01, -1.0820129809096333E+00, -6.5630940906885860E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
  0.0000000000000000E+00,  2.8008241997203260E+02,  2.2748108219692023E+02,  2.0719975908621143E+02,  1.6103240665193169E+02,  1.1559402217427534E+02,  9.0219812795711022E+01,  1.0144042767237048E+02,  8.7952878086925438E+01,  8.3724091507854776E+00,  8.5750047591893797E+00,  2.4962695626952147E-01, -5.4382138567649196E-01, -2.2713224355593846E+00, -9.6549859898373303E-01,  1.2599503198276194E+00, -7.8178627747218155E-01,  7.9968081203675512E-01, -5.9025017155642745E-01, -4.2621372144886061E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
