             0.6058017805,            -0.0181902709,            -0.0049500078,            -0.0111851052,             0.0040443844,            -0.0181902709,             0.5919587619,             0.0484129893,            -0.0126293535,             0.0156138292,            -0.0108118728,            -0.0055925526,            -0.0726771475,            -0.0058738529,            -0.2282274378,            -0.0111851052,            -0.0126293535,             0.0064425651,             0.1493469049,             0.0066208255,            -0.0063146767,            -0.0219921327,            -0.2213059285,            -0.0057847227,            -0.0805058036
             0.5832890661,            -0.0049064624,             0.0004510165,            -0.0050022597,             0.0492505710,            -0.0049064624,             0.6382035354,             0.0511273337,             0.0017375717,             0.0488110663,            -0.0235309914,            -0.0025011299,            -0.0755886549,            -0.0034828210,            -0.2153275603,            -0.0050022597,             0.0017375717,            -0.0020591796,             0.1526339455,             0.0031430313,             0.0008687859,            -0.0036592636,            -0.2427847950,            -0.0008817155,            -0.0552832236
             0.6197632168,            -0.0011584585,             0.0046730862,             0.0167285780,            -0.0098687152,            -0.0011584585,             0.5896311656,            -0.0790997832,            -0.0126808330,            -0.0758705408,             0.0009304842,             0.0083642890,            -0.0674000313,             0.0039476995,            -0.2364668090,             0.0167285780,            -0.0126808330,             0.0090538575,             0.1468295987,            -0.0095716122,            -0.0063404165,             0.0099789102,            -0.2214007835,            -0.0053650353,            -0.0688372776
             0.6237784886,            -0.0136645188,             0.0121671390,            -0.0075198729,             0.0122136326,            -0.0136645188,             0.5818431657,             0.0036153603,            -0.0037922306,             0.0280412592,            -0.0019193621,            -0.0037599364,            -0.0711066010,            -0.0034294111,            -0.2359284229,            -0.0075198729,            -0.0037922306,             0.0068056965,             0.1519216428,             0.0149663634,            -0.0018961153,             0.0084530130,            -0.2149607615,             0.0006509223,            -0.0763055466
             0.6335064302,             0.0337476457,            -0.0010586825,             0.0092284811,             0.0051639264,             0.0337476457,             0.6499771834,             0.0313040750,             0.0171711902,            -0.0036026371,             0.0054742906,             0.0046142406,            -0.0725026155,             0.0085557878,            -0.2356754161,             0.0092284811,             0.0171711902,            -0.0166360701,             0.1621555980,            -0.0178403310,             0.0085855951,            -0.0128391155,            -0.2439107927,             0.0079536573,            -0.0707078950
             0.6349619558,             0.0021507412,            -0.0477377498,            -0.0194874674,            -0.0426834245,             0.0021507412,             0.6306062108,            -0.0500723250,             0.0074058823,            -0.0250942112,             0.0011757785,            -0.0097437337,            -0.0779658727,            -0.0132405210,            -0.2426857638,            -0.0194874674,             0.0074058823,            -0.0286317832,             0.1495904282,             0.0112554717,             0.0037029412,             0.0027453232,            -0.2405078913,             0.0067031065,            -0.0734101923
             0.6071560035,             0.0088336423,            -0.0852597758,            -0.0171028804,            -0.0489657498,             0.0088336423,             0.6045955546,             0.0083065843,             0.0210683161,             0.0044564459,            -0.0076128550,            -0.0085514402,            -0.0725234995,            -0.0046697635,            -0.2287815670,            -0.0171028804,             0.0210683161,            -0.0181731692,             0.1495928695,            -0.0009924980,             0.0105341581,            -0.0104765094,            -0.2275013426,             0.0039205721,            -0.0784237741
             0.5667640683,            -0.0150734072,            -0.0789115444,             0.0026088450,            -0.0388026946,            -0.0150734072,             0.6334127829,             0.0457032808,             0.0187392073,             0.0229495651,            -0.0106848213,             0.0013044225,            -0.0686481322,            -0.0059019582,            -0.2090631285,             0.0026088450,             0.0187392073,             0.0032694908,             0.1486378112,             0.0125718287,             0.0093696036,            -0.0100724353,            -0.2423874858,            -0.0012507892,            -0.0654724574
             0.6007604489,             0.0029351423,            -0.0434228137,             0.0306963942,            -0.0449826357,             0.0029351423,             0.6463370735,            -0.0139629580,             0.0136361136,            -0.0230372582,             0.0075979678,             0.0153481971,            -0.0657608687,             0.0073358640,            -0.2275861281,             0.0306963942,             0.0136361136,             0.0117365857,             0.1455881927,            -0.0079528191,             0.0068180568,             0.0108110470,            -0.2503744404,            -0.0025088384,            -0.0693025661
             0.6469206338,            -0.0001239941,            -0.0302280236,             0.0052220477,            -0.0491131607,            -0.0001239941,             0.6067145703,            -0.0480276827,             0.0038511277,            -0.0164719033,             0.0113681324,             0.0026110238,            -0.0691700920,             0.0001687294,            -0.2459920253,             0.0052220477,             0.0038511277,             0.0004614530,             0.1549365833,             0.0030959968,             0.0019255639,             0.0183889135,            -0.2258889935,             0.0014860014,            -0.0775885226
