             0.6217118106,             0.0098651308,             0.0268372212,             0.0062003357,             0.0291527708,             0.0098651308,             0.6194760755,             0.0583482002,             0.0056220853,             0.0515986791,             0.0016532679,             0.0031001679,            -0.0646742998,             0.0031169265,            -0.2317104398,             0.0062003357,             0.0056220853,            -0.0036312778,             0.1582909310,            -0.0112628968,             0.0028110426,            -0.0002745927,            -0.2305925722,            -0.0006988830,            -0.0672196826
             0.6428903089,            -0.0183937312,            -0.0057889966,             0.0022020895,            -0.0675079079,            -0.0183937312,             0.5666836128,            -0.0291367186,            -0.0199018600,            -0.0650902021,             0.0209085257,             0.0011010448,            -0.0760084693,            -0.0066903304,            -0.2449458510,             0.0022020895,            -0.0199018600,             0.0050130704,             0.1529986068,             0.0090922537,            -0.0099509300,            -0.0168756970,            -0.2068425030,            -0.0046507387,            -0.0581388433
             0.6157793809,            -0.0481124056,             0.0361169130,            -0.0195232405,             0.0361815917,            -0.0481124056,             0.6095033899,             0.0074208453,            -0.0065596322,             0.0797007376,            -0.0033121555,            -0.0097616203,            -0.0695418358,            -0.0093028492,            -0.2281037355,            -0.0195232405,            -0.0065596322,             0.0295067072,             0.1595719099,             0.0372850765,            -0.0032798161,             0.0263783259,            -0.2249657400,            -0.0054136645,            -0.0641283253
             0.6061750479,             0.0070805636,             0.0752635784,             0.0029402665,             0.0734325236,             0.0070805636,             0.5984075162,            -0.0357796566,            -0.0152665720,            -0.0776873219,            -0.0067177586,             0.0014701333,            -0.0692059099,            -0.0011322330,            -0.2276987504,             0.0029402665,            -0.0152665720,            -0.0093450297,             0.1507775471,            -0.0158380335,            -0.0076332860,            -0.0194836994,            -0.2238149845,            -0.0043787349,            -0.0607365954
             0.6044519891,             0.0046310923,             0.0504997998,            -0.0097665170,             0.0494763404,             0.0046310923,             0.6013217681,             0.0219973218,            -0.0256332684,             0.0805508909,            -0.0123049045,            -0.0048832585,            -0.0759968751,            -0.0092267071,            -0.2291335924,            -0.0097665170,            -0.0256332684,            -0.0230845065,             0.1461848044,             0.0045383931,            -0.0128166342,             0.0243935260,            -0.2275684819,             0.0045847427,            -0.0608563120
             0.6017457401,             0.0098320962,             0.0293577454,             0.0039029997,             0.0287124176,             0.0098320962,             0.5916803486,            -0.0296980713,            -0.0222847910,            -0.0650770766,            -0.0108197316,             0.0019514998,            -0.0676075233,             0.0053008383,            -0.2265115157,             0.0039029997,            -0.0222847910,             0.0007695805,             0.1487227086,            -0.0022941267,            -0.0111423955,            -0.0157380028,            -0.2214788200,             0.0037689848,            -0.0559809391
             0.5951735397,             0.0056149402,             0.0305200744,             0.0046389267,             0.0394617546,             0.0056149402,             0.6119077343,             0.0260509812,            -0.0164912745,             0.0800603965,            -0.0127164773,             0.0023194633,            -0.0691954618,             0.0050951923,            -0.2256041018,             0.0046389267,            -0.0164912745,             0.0045754444,             0.1439653361,             0.0036368043,            -0.0082456373,             0.0293241710,            -0.2339711991,             0.0046258723,            -0.0650955230
             0.5951460895,             0.0210751416,             0.0024504386,             0.0057154788,             0.0240510000,             0.0210751416,             0.6165695529,            -0.0522285802,            -0.0098428252,            -0.0743251035,            -0.0157216933,             0.0028577394,            -0.0700039444,            -0.0022421083,            -0.2205710490,             0.0057154788,            -0.0098428252,            -0.0255593582,             0.1540039916,            -0.0074589869,            -0.0049214126,            -0.0081905223,            -0.2312827807,             0.0068080773,            -0.0696813891
             0.6051046753,            -0.0027017223,            -0.0195027568,             0.0060659239,            -0.0109039617,            -0.0027017223,             0.5834745977,             0.0425938429,            -0.0260374516,             0.0464287408,            -0.0173181233,             0.0030329620,            -0.0796727228,             0.0009461765,            -0.2294196866,             0.0060659239,            -0.0260374516,             0.0045940752,             0.1462653021,            -0.0072543464,            -0.0130187258,             0.0049504109,            -0.2186046478,            -0.0049780343,            -0.0761295877
             0.6032417006,             0.0011156043,             0.0129566984,            -0.0039788060,             0.0610295121,             0.0011156043,             0.6446988245,            -0.0076073115,             0.0168534388,            -0.0163047029,            -0.0156096874,            -0.0019894030,            -0.0786080994,             0.0017185910,            -0.2212789412,            -0.0039788060,             0.0168534388,             0.0023215776,             0.1606838182,             0.0074145362,             0.0084267194,            -0.0063380987,            -0.2420075032,             0.0042650703,            -0.0620310772
