 -5.002792209812E-01, -5.006595613779E-01,
 -5.018118680239E-01, -4.863784586759E-01,
 -5.007898379066E-01, -4.736836963441E-01,
 -4.998515015908E-01, -4.642069146831E-01,
 -5.014253361003E-01, -4.515749487999E-01,
 -4.983871195852E-01, -4.362558263403E-01,
 -4.999841399162E-01, -4.266867527473E-01,
 -5.002312548903E-01, -4.138444041207E-01,
 -5.007249196964E-01, -4.001317140692E-01,
 -5.013800578287E-01, -3.880978314461E-01,
 -5.014076323731E-01, -3.740461497927E-01,
 -5.002195602103E-01, -3.611567272583E-01,
 -4.991478083019E-01, -3.491452269898E-01,
 -4.982611000377E-01, -3.365116028437E-01,
 -5.003569202468E-01, -3.246316837989E-01,
 -5.013014514827E-01, -3.115618627350E-01,
 -5.013828052111E-01, -2.992750457867E-01,
 -4.981841163919E-01, -2.869618064647E-01,
 -5.000986426018E-01, -2.767904287399E-01,
 -5.000078272201E-01, -2.609799692475E-01,
 -5.004832977665E-01, -2.495594539968E-01,
 -4.983675140967E-01, -2.371639111303E-01,
 -5.011902086945E-01, -2.244764646315E-01,
 -4.997602566644E-01, -2.111758564796E-01,
 -5.000009218254E-01, -2.011371445230E-01,
 -5.009458654043E-01, -1.861143168334E-01,
 -5.011698834338E-01, -1.741811434006E-01,
 -5.013391320122E-01, -1.629643755819E-01,
 -4.986381300818E-01, -1.491906436800E-01,
 -4.999734620779E-01, -1.381492129016E-01,
 -5.002989188970E-01, -1.243238873214E-01,
 -5.014144227913E-01, -1.123385406749E-01,
 -4.983195107091E-01, -9.911251708296E-02,
 -4.986050002647E-01, -8.771985326150E-02,
 -4.997921923676E-01, -7.621350709863E-02,
 -5.007182715843E-01, -6.390739848490E-02,
 -4.998952944283E-01, -4.900757837174E-02,
 -4.985731326457E-01, -3.657686942265E-02,
 -5.012120642022E-01, -2.661493897512E-02,
 -4.989914748207E-01, -1.187351038927E-02,
 -5.016705257140E-01,  1.870893422836E-03,
 -4.988995274165E-01,  1.362024445520E-02,
 -4.998138238171E-01,  2.349291769215E-02,
 -5.006221412327E-01,  3.735644283727E-02,
 -5.008969125870E-01,  4.980215881119E-02,
 -4.997541812399E-01,  6.068211763653E-02,
 -4.989108975447E-01,  7.654949878988E-02,
 -4.996592601704E-01,  8.822088794174E-02,
 -5.009494985414E-01,  1.016603556422E-01,
 -5.010637144133E-01,  1.124745143252E-01,
 -5.013803637769E-01,  1.268635258664E-01,
 -5.014653163415E-01,  1.391168503890E-01,
 -4.986237173945E-01,  1.498036864375E-01,
 -4.984054351268E-01,  1.619089228425E-01,
 -5.007572821698E-01,  1.751130289928E-01,
 -4.987921393564E-01,  1.874673031883E-01,
 -5.005939212230E-01,  2.007525482585E-01,
 -4.991607044065E-01,  2.117603736113E-01,
 -4.981781104822E-01,  2.252350249550E-01,
 -5.010765106951E-01,  2.363772094519E-01,
 -4.989426341188E-01,  2.514349715145E-01,
 -4.992093377632E-01,  2.643732957508E-01,
 -5.011006814244E-01,  2.752001029712E-01,
 -4.987690789990E-01,  2.864270010447E-01,
 -4.993714710971E-01,  2.986440133334E-01,
 -5.013958598471E-01,  3.129005968873E-01,
 -5.008817422337E-01,  3.257454762454E-01,
 -4.992949181704E-01,  3.363013104847E-01,
 -4.994132557521E-01,  3.503048884320E-01,
 -5.010037957663E-01,  3.613435084561E-01,
 -4.981282009811E-01,  3.748157949714E-01,
 -5.015043573339E-01,  3.867496865527E-01,
 -5.001732138464E-01,  4.011065788831E-01,
 -4.990891716120E-01,  4.135276719157E-01,
 -5.017773798859E-01,  4.234552509236E-01,
 -4.991840287389E-01,  4.356330455134E-01,
 -5.017382245187E-01,  4.486699071770E-01,
 -5.018681108504E-01,  4.620300669827E-01,
 -4.998047161211E-01,  4.752333054469E-01,
 -5.012651643646E-01,  4.870921347771E-01,
 -5.014304961186E-01,  4.985741418069E-01,
 -4.869212153591E-01, -5.007763360626E-01,
 -4.881378748987E-01, -4.875421189186E-01,
 -4.868354165609E-01, -4.767101355804E-01,
 -4.879158214431E-01, -4.608133156062E-01,
 -4.883929118431E-01, -4.508607055969E-01,
 -4.875850161682E-01, -4.359716992376E-01,
 -4.864739242439E-01, -4.254893005146E-01,
 -4.863834698515E-01, -4.130740973652E-01,
 -4.883347839559E-01, -3.986525661671E-01,
 -4.872986400641E-01, -3.859271335898E-01,
 -4.883731285990E-01, -3.747095482456E-01,
 -4.876497940949E-01, -3.624002335120E-01,
 -4.873234561304E-01, -3.493700331807E-01,
 -4.892970941611E-01, -3.384479810087E-01,
 -4.863893363038E-01, -3.257602912552E-01,
 -4.876475344509E-01, -3.121763129356E-01,
 -4.880860050258E-01, -2.990598400689E-01,
 -4.869969057309E-01, -2.868090281978E-01,
 -4.891327855397E-01, -2.755833423037E-01,
 -4.874042934157E-01, -2.606536730811E-01,
 -4.871241763616E-01, -2.507465379069E-01,
 -4.870708429032E-01, -2.372503778215E-01,
 -4.857929806766E-01, -2.247481920944E-01,
 -4.882218033379E-01, -2.131238257723E-01,
 -4.873639864429E-01, -2.005719094512E-01,
 -4.882037699020E-01, -1.880535776700E-01,
 -4.872498580893E-01, -1.733634291346E-01,
 -4.878476173576E-01, -1.623485776412E-01,
 -4.885420211151E-01, -1.487361574673E-01,
 -4.878292957773E-01, -1.383884466007E-01,
 -4.885852672008E-01, -1.265693147759E-01,
 -4.871201740799E-01, -1.137518121724E-01,
 -4.859476175472E-01, -9.880714281589E-02,
 -4.877383263048E-01, -8.600433641630E-02,
 -4.885595657070E-01, -7.435144378253E-02,
 -4.875891392346E-01, -6.149737872756E-02,
 -4.869371249269E-01, -5.125180257016E-02,
 -4.879236412929E-01, -3.597719823367E-02,
 -4.874309719581E-01, -2.617237604579E-02,
 -4.858949452383E-01, -1.215287941457E-02,
 -4.873727523265E-01, -1.724610065204E-03,
 -4.890737703585E-01,  1.309309601468E-02,
 -4.858483859457E-01,  2.679301133781E-02,
 -4.885230233391E-01,  3.827498186062E-02,
 -4.864399576394E-01,  5.135911098911E-02,
 -4.891909790012E-01,  6.434537235509E-02,
