 -4.999100513920E-01, -5.032525428400E-01,
 -5.012017780325E-01, -4.777510305962E-01,
 -4.979592970336E-01, -4.471609526663E-01,
 -5.026620454211E-01, -4.265030262813E-01,
 -4.995250833867E-01, -4.020993513808E-01,
 -4.995428784379E-01, -3.748183066695E-01,
 -4.981011470491E-01, -3.520172448836E-01,
 -4.972959522070E-01, -3.245045574915E-01,
 -4.964219334006E-01, -2.984238005025E-01,
 -4.998349058348E-01, -2.742130853068E-01,
 -4.991547642503E-01, -2.517483112000E-01,
 -5.017136093833E-01, -2.269835754560E-01,
 -5.005047047458E-01, -1.988562186466E-01,
 -5.010876437030E-01, -1.769557801694E-01,
 -5.031495540360E-01, -1.536328607294E-01,
 -4.988211646367E-01, -1.287323951361E-01,
 -5.036801058386E-01, -1.018177867301E-01,
 -5.032093503401E-01, -7.218419260113E-02,
 -5.012013859688E-01, -4.850234238379E-02,
 -5.011314361657E-01, -2.595674798804E-02,
 -4.987351258523E-01,  1.803821366051E-03,
 -5.018911975234E-01,  2.320262268652E-02,
 -4.972618826638E-01,  5.135550951664E-02,
 -4.973868176042E-01,  7.265306389199E-02,
 -5.010319220069E-01,  1.007010098715E-01,
 -4.970695797156E-01,  1.266379695369E-01,
 -4.971067301566E-01,  1.482119702467E-01,
 -5.009144380642E-01,  1.724184079076E-01,
 -5.023459900985E-01,  2.000166763102E-01,
 -5.005958753456E-01,  2.271277344739E-01,
 -4.986370656136E-01,  2.467461767940E-01,
 -5.034453118149E-01,  2.712619733893E-01,
 -4.996549567630E-01,  3.027888121522E-01,
 -5.025904864093E-01,  3.250118404247E-01,
 -5.034345622543E-01,  3.478491023014E-01,
 -4.975132690094E-01,  3.757297830575E-01,
 -4.968070315036E-01,  4.001901065097E-01,
 -5.022497192642E-01,  4.228066445918E-01,
 -4.996487252728E-01,  4.511911054573E-01,
 -5.032421763449E-01,  4.738747714744E-01,
 -5.001691697716E-01,  4.978174029659E-01,
 -4.763262749231E-01, -5.008251110597E-01,
 -4.750689226256E-01, -4.743519729464E-01,
 -4.749062442280E-01, -4.467383478558E-01,
 -4.741930084430E-01, -4.247824928017E-01,
 -4.762957889269E-01, -3.974142993968E-01,
 -4.730302585182E-01, -3.746751980980E-01,
 -4.786886312231E-01, -3.515220535414E-01,
 -4.784998366925E-01, -3.274804057703E-01,
 -4.732195058265E-01, -2.999594768702E-01,
 -4.755113893867E-01, -2.738928977573E-01,
 -4.752315756631E-01, -2.515156678666E-01,
 -4.783042489632E-01, -2.242371531481E-01,
 -4.733006651112E-01, -2.012468065009E-01,
 -4.745802124132E-01, -1.719937545331E-01,
 -4.723277676734E-01, -1.464741550951E-01,
 -4.732373496035E-01, -1.278285801615E-01,
 -4.762082499193E-01, -1.036426632902E-01,
 -4.713075507326E-01, -7.279770874704E-02,
 -4.750556965590E-01, -5.309044888706E-02,
 -4.784896869001E-01, -2.773363083201E-02,
 -4.754189853217E-01,  8.558465486249E-04,
 -4.738687797821E-01,  2.206302163692E-02,
 -4.773152656963E-01,  4.750608128663E-02,
 -4.760637822295E-01,  7.722241772506E-02,
 -4.743150449059E-01,  1.012847302960E-01,
 -4.712851784832E-01,  1.284329258783E-01,
 -4.748385343428E-01,  1.495935746354E-01,
 -4.721859883793E-01,  1.753220364889E-01,
 -4.749718117857E-01,  2.005918361520E-01,
 -4.732824015567E-01,  2.271259597807E-01,
 -4.764566874855E-01,  2.537442334011E-01,
 -4.769346230043E-01,  2.777762095884E-01,
 -4.762326565331E-01,  2.992378161770E-01,
 -4.724949886815E-01,  3.251446685585E-01,
 -4.762633771277E-01,  3.491378678046E-01,
 -4.728818228810E-01,  3.749326607933E-01,
 -4.757243620186E-01,  4.025025226323E-01,
 -4.786566142788E-01,  4.262467953374E-01,
 -4.753013778877E-01,  4.480535465576E-01,
 -4.765142517890E-01,  4.730599418860E-01,
 -4.715057754381E-01,  5.001343290310E-01,
 -4.494048221518E-01, -5.000697765997E-01,
 -4.470726228274E-01, -4.713649609556E-01,
 -4.482696191604E-01, -4.478587789279E-01,
 -4.492628754242E-01, -4.278074578720E-01,
 -4.531296009986E-01, -3.971814225424E-01,
 -4.510756245927E-01, -3.750373290061E-01,
 -4.508095274888E-01, -3.463582850729E-01,
 -4.468346533428E-01, -3.246692002687E-01,
 -4.491759668673E-01, -2.964785024947E-01,
 -4.519768450517E-01, -2.784302981268E-01,
 -4.535003848700E-01, -2.496536529911E-01,
 -4.486777427255E-01, -2.261640164418E-01,
 -4.526972497892E-01, -2.002935071134E-01,
 -4.500268910320E-01, -1.735799288877E-01,
 -4.524154598646E-01, -1.515668272050E-01,
