            44.1376832827,             1.5487624230,            -0.7900930303,             3.5579596331,            -1.9688683459
            46.2076772958,             0.6639322601,             1.4205444367,             1.6409212709,            -5.5824954061
            43.1737428038,            -0.1311913586,            -1.2637707558,            -4.8232658435,             0.4449357918
            42.8099533278,             1.0369921909,            -0.2121292454,             2.1871821655,            -0.3326593047
            42.2389600836,            -2.2065345585,             1.4134236803,            -1.9777555119,             0.4313079989
            42.2162004602,            -0.1532015049,             0.9295271838,             5.7151705985,            -0.3997497708
            44.3150735375,            -0.8640321341,             3.0575737403,             5.5429055609,            -2.5247030211
            47.2305802263,             1.0718546905,             2.6660153531,            -0.7468918434,            -3.2615077176
            45.0195323433,             0.0516558571,             1.0780391294,            -9.5353558148,             0.8876064595
            41.3689171660,             0.0449365422,            -0.3427281264,            -1.4345293746,             2.0076632397
            42.2894273979,             0.8683795555,             0.6660954970,             3.2812623758,             0.4936967067
            42.9527099880,             0.9774003992,             0.1617583071,             1.0197836964,            -0.6792554259
            43.5396972076,             1.6131130843,            -2.5774358243,             2.9714449522,             0.3619490087
            42.7834594946,            -0.2590686776,             0.3568477418,            -1.4940801794,             1.1037723503
            41.1066495507,            -1.9784332775,            -1.0365000306,            -5.0838936982,             3.6181145183
            40.1124377963,             1.8186398108,            -5.1807618232,             5.0530733008,             4.8308560183
            45.1403301580,             2.4341280765,            -0.4983659650,             2.1109368661,            -1.9705947349
            42.3583041690,            -3.0123355883,            -2.8594182368,            -6.0761084163,             2.9855111952
            41.2478089848,            -0.8602798657,            -3.4258777025,             3.0439323878,             3.1006507960
            44.0740304482,             0.3616857476,             0.6671350402,             4.1194802546,            -2.8019132547
            42.7580836890,            -1.1670520439,            -0.8968756400,            -4.2298247870,             0.1149511055
            42.5132659320,            -0.1112929911,             0.5841529825,             0.6699028431,            -1.0507166881
            45.4009912250,            -0.3045923449,             1.4696450564,             0.0755559728,            -0.7011824835
            43.9288920349,             0.1493527112,            -0.4669849145,            -3.3179592082,            -0.4871389622
            42.9965656054,             0.2065761409,             1.5110628578,             0.2159842004,            -0.6495524822
            43.1747161409,            -1.2924583922,             0.3140858203,            -4.1621235607,             2.6533523160
            41.2621488168,             0.1259750999,            -1.8672389631,            -1.4187023022,             5.5140259335
            40.8105487281,             2.7307018255,            -1.1399445738,             3.3649597425,             3.7429892196
            42.8704399005,             0.2361822381,            -1.2315233732,             1.8161619787,             1.1094030732
            42.4910087276,            -1.8982465608,            -2.3831292998,            -2.3193204623,             1.8453496830
            41.7324234853,            -0.5991146668,            -0.8667757533,            -0.0915589441,             1.9064329860
            41.4930932556,             0.1089155167,             0.1639594769,            -1.7469262181,             0.7353096017
            40.9345396674,             1.8076171919,            -1.4444762882,             0.4737181246,             2.7489473815
            43.1898234073,             1.9416816762,            -0.5979317987,             4.3215427754,            -0.2429794373
            44.1640421895,            -0.5784852966,             0.0097645783,             1.4606414209,            -1.8132006998
            45.5515705402,            -1.2143752394,            -0.6497121976,            -0.0586258356,            -0.3818687002
            46.1872296700,             0.7170306815,             0.7132552216,            -2.7403696773,            -1.7352266558
            43.8832138231,             0.4125841599,             2.0864621815,            -3.7316547432,            -4.7834015152
            43.0360026960,             0.7256344927,            -0.8647677770,            -2.2122927506,            -1.7125694477
            42.8131588007,             1.6007277207,            -1.0146536102,             2.3481129923,             0.7606605812
            41.6955253166,            -0.5321957446,            -2.3217789340,             0.4073906578,             3.1195179690
            43.5535172604,             0.2004056852,            -0.2081953889,             4.3981520077,            -1.4136059893
            43.7839787995,            -3.2731361204,            -2.7520256671,            -4.3801970881,             4.1546605771
            40.5589733253,             1.5500453963,            -1.4376874501,            -4.4196712685,             4.6529049703
            41.5427609726,             1.5671271374,             1.9998719569,             5.6318430899,            -1.1387906950
            45.3956406746,            -0.9235849481,            -0.1308900836,             3.1928123291,            -4.5211096470
            45.3452981124,             2.6689643168,            -1.3443154483,            -2.6184928194,            -1.4030316317
            46.8161599984,             1.5205214387,             0.3325987309,             3.8734125942,            -2.0515485892
            47.1350746908,            -1.6018220800,            -1.0275241541,            -3.1804373417,             1.5488244263
            42.4864936482,            -1.0956243120,            -2.7063285687,            -3.0442797455,             5.5401217273
            42.9533125273,             1.6113102316,            -0.2074442002,             2.4650208510,            -1.2568925222
            43.0152235772,            -0.9966044143,             1.9783476731,            -1.4711769334,            -2.4418286178
            43.0790375695,            -0.2064485833,             0.0193586775,             3.8591154004,            -1.3943281766
            44.6545836931,            -0.9484781060,             1.1462785125,            -0.2194084953,            -1.3752793192
            42.3001791304,            -1.1340255230,             3.0723185670,            -0.6259406449,            -4.8186930367
            44.6628989065,             0.0379590488,             1.8559173846,             0.6771560022,            -3.1326633761
            45.2211390214,             0.7837798800,             3.1637897366,             3.8007812356,            -2.6929772530
            46.2686152317,            -1.1572276299,             5.4893470823,             2.3673280914,            -4.9457758895
            46.2992751316,             1.1379379469,             0.7879010586,            -6.8250364845,            -3.2525863307
            42.2156697840,             3.0872777941,             3.7901519787,            -4.0926413562,            -3.7261061179
            41.7636562464,             0.3436290783,             1.1942893032,             3.0420699432,            -1.5155230695
            42.3160170691,            -0.1578063771,            -1.1180901146,            -0.4774886560,            -0.0219291942
            43.7544119033,             0.0252604280,            -0.5280260403,             4.9425948691,             1.3576584485
            44.1945242657,             0.7920964398,            -0.5677949747,             0.2334522416,             0.7589768982
            44.6954871960,            -1.5234785960,             0.0279173602,             1.8426592639,             0.4975550273
            44.9084429891,            -1.1826061677,            -2.1455482193,            -3.5437055365,             1.0148171323
            44.2037441950,             1.2616697996,             1.4276203872,            -0.8080719524,            -0.4242921986
            43.4086664798,            -2.3649947284,             1.3279129700,            -2.2858880290,            -0.8878004457
            46.3264989675,            -0.0981408237,             1.5327881256,            10.0401376624,            -3.0351894564
            48.4222635027,             1.9154649235,             3.4331097354,             1.5780666528,           -10.4219639118
            44.6126921398,             0.7946219620,             2.4193352830,            -8.9360700040,            -5.2168150548
            41.3776398656,            -0.7770985009,             1.4747431451,             1.1620610267,            -1.7910092421
            44.4605646210,            -0.5824313887,             0.7322849437,             6.9790399046,            -2.3538778732
            44.3464299421,             0.5364015857,             1.2602824885,            -2.3037560813,            -3.6021850884
            41.5737298308,            -0.2444026012,             1.5360322512,            -4.3602925889,            -2.1365440101
            40.7003212062,             0.1895347413,            -0.5127403557,             4.5451495217,             1.7561338336
            42.5135363527,             2.5257565942,            -1.7026554753,             0.1169388893,             5.7957990635
            43.8299159068,             2.3976062449,            -0.1355581770,             0.5259193790,             0.7899460948
            44.9542204058,            -1.5684744781,            -0.6127184370,            -1.6832206862,            -1.4784651784
            44.0551756173,            -0.5613438409,            -1.6791638158,             0.7292365818,            -2.0726686425
            42.5691602328,            -2.0226902515,             2.4977909680,            -2.3998431242,            -4.3500573403
            44.1061104839,            -0.3804032030,            -0.6356921770,            -0.5651152796,             0.9626544001
            43.9301149290,            -3.4036621283,             3.4716163523,             1.2311759938,            -1.5848200815
            44.5650965922,             0.4280772319,            -1.7639990902,            -0.7338970941,             4.0324947412
            46.4938706523,             4.8377427713,             3.7433162111,             4.6670486310,            -4.3663130128
            46.0130142342,             1.4359668065,             2.5057011851,            -2.5082517797,            -6.1634344826
            42.3672254930,             0.6768732759,            -0.8698001195,            -6.6244751498,             1.7354131681
            39.4176236773,             0.7730642707,            -2.5952470550,             1.2778741116,             1.8310943798
            40.9910925775,            -2.2817481580,             1.5528569910,             1.2385850219,            -2.9235954897
            41.8816840354,            -2.3232424361,            -0.3894831686,             0.8787192680,            -0.4017594112
            42.9463709759,             4.0135863975,            -1.3623671203,             5.6564347632,            -2.4889433338
            44.8473655950,             3.7573992580,             3.6027701795,             2.7479926608,            -6.6193467395
            43.2138188716,            -3.9223467723,             0.7918599059,            -6.4072916390,            -3.5175259378
            42.1684213822,            -0.0916539009,            -2.2335095310,             1.5739880844,             2.4635595262
            43.4767509810,             0.1685280488,            -0.2268212432,             2.8534010498,             2.8180518387
            45.5177154295,             3.1417198188,            -3.1710125952,             3.0312997324,             4.1181418101
            46.2695023241,             2.4010860179,            -0.8215267966,            -3.2443682342,             0.1465294370
            44.5060255369,            -2.2820048247,            -1.1376497867,            -0.0133530525,            -0.4721576466
            48.2415022936,            -1.3244802238,            -5.3007592138,             7.5651948508,             9.0427203562
            47.3606274146,             2.6356528744,            -1.5572233482,            -9.2172073476,             5.9253032825
            42.0671411025,            -1.9804980774,             0.9015406294,            -4.3481069008,             1.0332271292
            41.9790634921,            -1.3147227079,            -2.0523536525,             1.1970495085,             0.3981481807
            43.8147126053,             1.9156910362,            -0.1554764825,            -0.4431684309,             0.0004602367
            42.6442513254,            -0.5667121741,             2.6009844775,             0.8282200927,            -2.5747325511
            42.7209775165,            -0.1584804194,            -1.3861289735,            -3.6556290572,             0.7133861038
            41.3254961347,             0.7561672613,             1.1336258426,             1.7942237548,            -1.2353057702
            43.8335779172,             0.3938309062,            -1.2564028387,             5.9806572774,             0.2780534891
            43.0095714341,             1.5793970216,            -0.6176916237,            -4.8912255526,            -0.9561749305
            42.3139924724,            -0.5564007639,            -0.5991701565,             2.2389353952,            -1.9361181714
            45.6758015756,             0.6759236268,            -4.3383272286,             8.3355874565,             2.8014133813
            46.3901630635,            -0.3155129741,            -2.9868788439,             0.1443186107,             5.5023705250
            45.4531572765,            -0.1639548664,            -1.2327802047,            -1.4829494049,            -0.5014360419
            44.8730755759,            -2.4767809519,             0.0605462979,            -8.1481886279,            -5.0368759853
            41.9184740097,             0.6724378975,            -3.0739962884,            -0.9780839677,             1.7688636726
            44.6102500921,             0.3758250359,             1.1753390627,             6.6740628919,            -1.9120435287
            45.4394986139,            -3.7310058160,             0.3271707723,             1.4115999697,             1.9009392911
            44.9628857977,            -1.6868944663,             0.2827331924,             3.1644215377,             0.6284262033
            45.8951383926,             0.8711726649,             2.6136672120,            -2.9725550314,            -2.5254958614
            43.3950107020,            -0.2148076055,             1.6591979761,            -2.6456189925,            -0.2332002393
            42.3619691545,            -0.0879210374,             0.9634899490,             1.4133721753,            -0.2695958042
            41.9128464882,             0.9605378240,             0.3829048580,             1.6086145405,            -0.7700257676
            44.0338059648,             0.2853723855,            -1.0857418582,             3.3291561669,             2.7407662320
            46.2648614549,            -0.0238107312,            -1.1060840886,            -1.5885423754,             1.2163507794
            46.3138523568,            -0.6142535589,            -1.4203775314,             3.0519034926,             0.9666139481
            47.1606744862,             2.9735975109,            -3.8970451062,            -3.7293288678,             1.1096988775
            45.8037879294,             3.6783359579,             0.5735348391,            -1.0874669294,            -2.6215546701
            43.7545582165,            -5.7009039581,            -0.8868045543,            -4.8863782038,             0.3563013900
            43.2433305134,             0.3553749070,            -0.2990599956,             5.7907119611,            -1.2071148098
            47.6522360290,            -0.1311000087,             5.2846242982,             5.6403409176,            -6.6088610251
            47.0636435526,            -0.6679367260,             1.1935509329,            -4.1906157581,            -1.9638743981
            45.0101002456,             2.6829703227,            -0.5450019405,            -4.6006969938,             3.8858327807
            42.4768413145,             2.1996346326,            -0.0662101264,            -7.6178953030,             2.7062175334
            39.4796834965,            -2.2391750726,             0.7538232406,             3.5323581943,             1.7204273165
