           -52.5693083364,          -110.7298644119,          -548.8078935937,           -23.0000295232,          -605.3066297402
           -52.2331053343,           -23.3716407841,          -637.2166655848,            47.5266915051,          -557.5933138795
             0.0867487245,           122.9962913661,          -561.5701969054,            35.6336340298,          -578.2263043326
           -49.3347995375,           -95.2329684683,          -588.4177562168,           -37.6108071484,          -610.6225712190
           -62.3635422576,           -39.8616953695,          -555.2339054334,             7.8121853840,          -581.8706970905
           -68.3014934613,           -20.3080046660,          -558.3005079335,           -36.6768595554,          -534.1831137536
            29.5426701112,            80.4916829965,          -528.9227603629,           139.5745822900,          -676.2851145276
            90.9734828723,            -9.1490387163,          -534.6529474355,            64.8597384849,          -651.0269974608
            73.6303439828,            33.2006366643,          -576.6841677729,           -45.1211162961,          -584.3556200098
            22.0468492443,           -87.3987633298,          -561.4255279693,           -71.2204837645,          -536.7718189457
            20.1907604606,            34.9612806738,          -582.3807782283,            42.8394004495,          -552.0180895215
            43.9055625352,           130.0631818515,          -606.2048288685,            34.1508819669,          -574.0138570759
           134.8406671408,           -13.8089226126,          -550.0380823078,            62.7250273273,          -666.8743802298
            66.9841328084,          -181.8312438298,          -648.2163217393,          -165.4540074255,          -576.9729175095
            70.4597197683,           138.9340014117,          -611.2606451862,           218.5698510283,          -591.3022179630
           127.7454690881,           -77.3688232899,          -522.8836380779,          -154.5111896511,          -669.5149862991
           -28.5561624488,           -54.7877159507,          -617.0291314534,          -132.2261298912,          -531.6237373572
            29.8586021051,           134.4453738518,          -610.3883403877,           270.1164431306,          -562.9360197509
           170.2434459437,            -2.6972384528,          -563.5744505340,           -18.1608155027,          -654.7803420892
            17.8724818885,          -101.5214345760,          -629.8362726101,          -240.1650764058,          -531.4707765990
            -8.6251436237,            50.4509574561,          -593.4709147657,            94.0932556464,          -589.9487050777
           -32.8849326945,           -69.7638780356,          -565.5630925777,            35.7946518567,          -575.6773334173
           100.9174750730,            45.7185018204,          -597.7669389075,            89.5857629548,          -570.6785285336
            38.5017504904,            16.9063945345,          -527.6281507423,          -231.0968500929,          -654.9533132150
            22.3503483448,           -35.6251730384,          -567.3251360460,           197.1885733246,          -616.1692562562
            50.5137909307,           -74.4155978471,          -571.8774760841,          -132.6344820769,          -550.8002606956
            88.3492152869,            97.5803958222,          -595.1493198171,           281.9577695456,          -547.9467441888
           206.7745408790,           136.3789836031,          -621.5401611251,           -20.3359461641,          -614.4296993954
           120.4379068309,           -62.4539188865,          -648.3582179618,           -81.2153152752,          -617.6686899111
            65.6078601634,           -37.1100212930,          -584.4607697259,           -46.0313944653,          -660.1735767833
            65.5192364463,           -77.6454296909,          -604.1274578233,            58.3865931306,          -616.8384463513
            79.9411798060,            31.4149311077,          -590.8047770234,           -11.8888649235,          -554.9640371031
             5.2710466837,            58.9196647509,          -644.6022117130,          -172.7303667837,          -599.7474915324
           -59.2036978397,           109.7965599398,          -592.3435482348,            26.7769237933,          -682.3611521111
           -12.5978347314,          -194.3848622199,          -763.0559807532,            75.9506562031,          -489.3329365051
            50.2437497748,           229.4051398394,          -699.0386573560,            28.9751443467,          -528.7281108289
            -5.2694186567,          -174.1167613340,          -603.6009058395,           -25.4226766983,          -598.3427218491
            51.1061541954,           -79.7106576883,          -650.1050113611,            74.8559154611,          -556.2498716611
            24.1644727477,           157.0349931385,          -632.3008908861,          -232.4362880925,          -605.4008725496
          -152.7523884101,           -81.1757282096,          -510.5400182534,           -33.1552048085,          -630.2072189023
          -102.1086132542,           -84.6781701965,          -698.4133204243,           214.2331266575,          -537.6744346388
            22.1884104771,           159.3999676163,          -609.7677989943,           223.0484410878,          -545.1639435780
            33.5736540438,           -11.8288373761,          -640.5239057276,            43.6844847072,          -606.9309541229
            36.1317203443,           125.5260628136,          -600.6099939855,            20.6235699557,          -567.5503068082
           -28.2527024793,           -85.1882528878,          -650.0426030438,           -22.5170442513,          -548.5500237520
           -17.9681754262,            49.6234588500,          -615.3428567709,            37.7682284384,          -576.3483701320
            53.1665373690,          -114.5889388472,          -622.9662356570,            23.7774281396,          -576.0788524861
            -7.3151670445,           110.8349194758,          -664.7482645951,          -230.1028140653,          -542.0640081659
          -162.4034104674,            64.2482659769,          -616.3442556338,           -31.3338966275,          -675.9172920310
